Feature ID	Test stat.	pval	pval_fdr	pval_bon	taxonomy
359433	0.265512528371	0.0	0.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__
141239	0.294000457703	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
576671	0.368842374708	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Rickettsiella; s__
156350	0.368769861891	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
542614	0.377686036203	0.0	0.0	0.0	k__Bacteria; p__TM6; c__SBRH58; o__; f__; g__; s__
240064	0.434240421868	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__NB1-i; g__; s__
772277	0.527493878275	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
509440	-0.37266515975	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__
4381529	0.315037971722	0.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__; g__; s__
351256	0.315037971722	0.0	0.0	0.0	k__Bacteria; p__Acidobacteria; c__Sva0725; o__Sva0725; f__; g__; s__
899137	0.436323792497	0.0	0.0	0.0	k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__; f__; g__; s__
4423681	0.267634890209	0.0	0.0	0.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__N1423WL; f__; g__; s__
61307	0.381068539246	0.0	0.0	0.0	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
239215	0.37816135908	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
217548	0.367303963452	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
211287	0.556820044733	0.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__
244582	0.36741110032	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
89632	-0.445596799359	0.0	0.0	0.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Ellin5290; f__; g__; s__
369734	0.376990941932	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
688461	0.417506159088	0.01	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__
587824	0.326334767986	0.01	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__RB25; o__; f__; g__; s__
818170	0.446678610057	0.01	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__EC1113; o__; f__; g__; s__
529888	0.467460678454	0.01	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Pedomicrobium; s__
279567	0.367617448526	0.01	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
1123231	0.315037971722	0.01	0.991842480738	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Sporotomaculum; s__
207151	0.47442275698	0.01	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__; o__; f__; g__; s__
216224	0.356029880844	0.01	0.991842480738	1.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
225930	0.39820916777	0.01	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__
739956	-0.353745473852	0.01	0.991842480738	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__; s__
750016	-0.458586972676	0.01	0.991842480738	1.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
825011	0.423137300976	0.01	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__BPC102; o__; f__; g__; s__
130295	-0.438558395567	0.01	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
776643	0.397625093651	0.01	0.991842480738	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__
2281137	0.342000181992	0.01	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__11-24; f__; g__; s__
2307310	0.390927298894	0.01	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
253680	0.360536950687	0.01	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
4398233	0.412081030768	0.01	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__RB25; o__; f__; g__; s__
687940	0.315037971722	0.01	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Enterobacter; s__arachidis
238848	0.453101168178	0.01	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
3518313	0.382343224424	0.01	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__[Roseiflexales]; f__[Kouleothrixaceae]; g__; s__
815931	0.354977771648	0.01	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__11-24; f__; g__; s__
4480118	0.315037971722	0.01	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
222507	-0.453529593287	0.01	0.991842480738	1.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
509247	0.479733945801	0.01	0.991842480738	1.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
4418696	0.383926316231	0.01	0.991842480738	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
173252	0.366022371236	0.01	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
130382	0.336712622645	0.01	0.991842480738	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
12290	-0.465140607848	0.01	0.991842480738	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Pseudoclavibacter; s__helvolus
3237752	0.453120720619	0.01	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
1129515	0.310571366423	0.01	0.991842480738	1.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Chitinophaga; s__arvensicola
817817	0.349280702681	0.01	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__S035; o__; f__; g__; s__
209613	0.511281089599	0.01	0.991842480738	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
530833	-0.409498628485	0.01	0.991842480738	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Microbispora; s__rosea
241049	0.281068581607	0.01	0.991842480738	1.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
252274	0.364815010094	0.01	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
4316632	0.315037971722	0.01	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__EC1113; o__; f__; g__; s__
868209	0.423206964465	0.01	0.991842480738	1.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
1554351	0.344463253462	0.01	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
255363	0.299131657928	0.01	0.991842480738	1.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__
244639	0.324755654178	0.01	0.991842480738	1.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
153570	0.395033595975	0.01	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
3166208	0.391462970614	0.01	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
627700	-0.401070640584	0.01	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__; s__
548079	0.243727915074	0.01	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__
512873	0.416186062862	0.02	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__
582668	0.324600964469	0.02	0.991842480738	1.0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__MLE1-12; f__; g__; s__
538512	0.37746549914	0.02	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__A21b; f__EB1003; g__; s__
248002	0.430804128498	0.02	0.991842480738	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__C114; f__; g__; s__
245860	0.383064058966	0.02	0.991842480738	1.0	k__Bacteria; p__Armatimonadetes; c__0319-6E2; o__; f__; g__; s__
4462876	0.369362022368	0.02	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__; o__; f__; g__; s__
591563	0.403728350813	0.02	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__
1111883	0.400609318453	0.02	0.991842480738	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
517876	-0.376391311448	0.02	0.991842480738	1.0	k__Bacteria; p__WPS-2; c__; o__; f__; g__; s__
1006647	-0.364557365585	0.02	0.991842480738	1.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
809209	0.360819964353	0.02	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
4420495	0.259293543714	0.02	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
1084127	-0.361278402035	0.02	0.991842480738	1.0	k__Bacteria; p__Planctomycetes; c__vadinHA49; o__DH61; f__; g__; s__
929382	-0.341285039102	0.02	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
764463	0.36006821	0.02	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__
1120366	0.385763854553	0.02	0.991842480738	1.0	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
573054	0.367374082207	0.02	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
566646	-0.450777310731	0.02	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__iii1-8; o__; f__; g__; s__
812600	0.431553867513	0.02	0.991842480738	1.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
223030	0.29443342788	0.02	0.991842480738	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
1105138	0.370461754503	0.02	0.991842480738	1.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
555635	0.394744761118	0.02	0.991842480738	1.0	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__
135762	-0.342105849201	0.02	0.991842480738	1.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
4349578	0.337479195567	0.02	0.991842480738	1.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
735771	0.350200736219	0.02	0.991842480738	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae; g__; s__
246829	0.392507321284	0.02	0.991842480738	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-2; o__; f__; g__; s__
741778	0.303683215696	0.02	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
253644	0.231858313899	0.02	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
534213	0.33731707403	0.02	0.991842480738	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Amycolatopsis; s__
128177	0.358104994867	0.02	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__
794540	0.399899091475	0.02	0.991842480738	1.0	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
565318	0.392921384669	0.02	0.991842480738	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Thermoactinomycetaceae; g__Shimazuella; s__
4398283	0.403624317091	0.02	0.991842480738	1.0	k__Bacteria; p__Planctomycetes; c__028H05-P-BN-P5; o__; f__; g__; s__
583767	0.315037971722	0.02	0.991842480738	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
2629538	0.350454228171	0.02	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__TK10; o__; f__; g__; s__
551480	-0.406673962995	0.02	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
4315090	0.380373655607	0.02	0.991842480738	1.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
4380346	0.339467807049	0.02	0.991842480738	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__
254634	0.422433814119	0.02	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__S035; o__; f__; g__; s__
3498470	0.397466321598	0.02	0.991842480738	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
513834	-0.388793801468	0.02	0.991842480738	1.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
587047	0.271641017551	0.03	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
570486	0.357744957815	0.03	0.991842480738	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__
676495	0.43546793339	0.03	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__DRC31; f__; g__; s__
589449	0.372790065438	0.03	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
217880	-0.360991412018	0.03	0.991842480738	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
688327	0.377041531757	0.03	0.991842480738	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
795349	0.395101700863	0.03	0.991842480738	1.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
654712	0.324029759183	0.03	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__
253754	-0.378021435891	0.03	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__
4390724	0.256310168195	0.03	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__
815724	-0.360478482192	0.03	0.991842480738	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__
254041	0.296656898002	0.03	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__
335380	0.399634800581	0.03	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__; g__; s__
806959	-0.355052307269	0.03	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
810987	0.370640024669	0.03	0.991842480738	1.0	k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__[Fimbriimonadales]; f__[Fimbriimonadaceae]; g__; s__
321578	0.378140209578	0.03	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__; g__; s__
345978	0.352325348117	0.03	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__; s__
210865	0.441219337336	0.03	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
528421	0.309074774802	0.03	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
1111657	0.36102610184	0.03	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__; o__; f__; g__; s__
590926	0.419059835895	0.03	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__; s__
775409	0.399724806486	0.03	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__
429838	-0.31979317207	0.03	0.991842480738	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__
610433	-0.428963005015	0.03	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__; s__
680509	-0.283116895678	0.03	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Uliginosibacterium; s__
4302796	0.318018070598	0.03	0.991842480738	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
362406	0.450719115306	0.03	0.991842480738	1.0	k__Bacteria; p__Armatimonadetes; c__Chthonomonadetes; o__SJA-22; f__; g__; s__
343031	0.315037971722	0.03	0.991842480738	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__; s__
1106748	0.347593230482	0.03	0.991842480738	1.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__OPB35; g__; s__
633828	0.405182823596	0.03	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__; o__; f__; g__; s__
215492	0.40260238584	0.03	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
1065350	-0.351085117868	0.03	0.991842480738	1.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
141294	0.334587875294	0.03	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__; g__; s__
823809	0.313652370643	0.03	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Ochrobactrum; s__
549259	0.372471329313	0.03	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__PAUC26f; g__; s__
739084	0.32494498648	0.03	0.991842480738	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
259155	0.298074754819	0.03	0.991842480738	1.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__PRR-10; g__; s__
252906	0.444925685582	0.03	0.991842480738	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__OPB54; f__; g__; s__
811403	0.345301480081	0.03	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__; o__; f__; g__; s__
225187	0.381781479429	0.03	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Ellin329; f__; g__; s__
4334615	0.34481533961	0.03	0.991842480738	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Thermoactinomycetaceae; g__Marina; s__mesophila
712016	0.404735613838	0.03	0.991842480738	1.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
253761	0.368184064622	0.03	0.991842480738	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98; f__; g__; s__
538153	0.318980259902	0.03	0.991842480738	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__
578659	0.375936736681	0.03	0.991842480738	1.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
229483	0.362554703989	0.03	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__TK17; o__; f__; g__; s__
589827	0.359275379573	0.03	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__S0208; f__; g__; s__
666038	-0.331185175775	0.03	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__; s__
511571	0.32139923945	0.04	0.991842480738	1.0	k__Bacteria; p__TM7; c__MJK10; o__; f__; g__; s__
1123510	-0.367562026562	0.04	0.991842480738	1.0	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
4366765	0.241424466084	0.04	0.991842480738	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Glycomycetaceae; g__Glycomyces; s__
672776	0.369362022368	0.04	0.991842480738	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
577244	0.36663120456	0.04	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__
1131272	-0.319100271045	0.04	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
113232	0.35429368554	0.04	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__
560353	0.338438124663	0.04	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
808092	0.33115021185	0.04	0.991842480738	1.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
794280	0.346556055997	0.04	0.991842480738	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
287209	0.226085903568	0.04	0.991842480738	1.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Candidatus Hepatoplasma; s__
721637	0.378287631008	0.04	0.991842480738	1.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
757263	0.338582796137	0.04	0.991842480738	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
710863	0.27937533737	0.04	0.991842480738	1.0	k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__5B-12; g__; s__
511701	-0.295252549151	0.04	0.991842480738	1.0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
